ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
55337641,61759449,2026-03-18 13:10:36,1773839436774,0,1,0,61614510,0,0.01,113.056,0.0,0.0,0.53,0.0,AUDJPY,,756635505
55337665,61759477,2026-03-18 13:10:46,1773839446154,0,1,0,61614464,0,0.01,0.71122,0.0,0.0,0.27,0.0,AUDUSD,,756635573
55337667,61759479,2026-03-18 13:10:46,1773839446716,0,1,0,61614473,0,0.01,0.71122,0.0,0.0,0.25,0.0,AUDUSD,,756635578
55337671,61759481,2026-03-18 13:10:47,1773839447383,0,1,0,61614545,0,0.01,113.052,0.0,0.0,0.58,0.0,AUDJPY,,756635583
55337675,61759485,2026-03-18 13:10:48,1773839448429,0,1,0,61614528,0,0.01,113.052,0.0,0.0,0.57,0.0,AUDJPY,,756635590
55337676,61759486,2026-03-18 13:10:48,1773839448848,0,1,0,61614519,0,0.01,113.052,0.0,0.0,0.57,0.0,AUDJPY,,756635593
55337677,61759487,2026-03-18 13:10:50,1773839450013,0,1,0,61614542,0,0.01,113.052,0.0,0.0,0.58,0.0,AUDJPY,,756635598
55337679,61759489,2026-03-18 13:10:50,1773839450791,0,1,0,61614447,0,0.01,0.71122,0.0,0.0,0.23,0.0,AUDUSD,,756635603
55337681,61759491,2026-03-18 13:10:52,1773839452245,0,1,0,61614423,0,0.01,0.71122,0.0,0.0,0.22,0.0,AUDUSD,,756635612
55337726,61759532,2026-03-18 13:11:17,1773839477956,1,0,0,61759532,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,CHAM_NEME_LIVE,756635761
55337727,61759539,2026-03-18 13:11:17,1773839477956,1,0,0,61759539,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,HYBRID_NEME_SHIE,756635763
55337728,61759534,2026-03-18 13:11:17,1773839477957,1,0,0,61759534,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,HYBRID_NEME_SHIE,756635762
55338100,61759566,2026-03-18 13:13:02,1773839582062,1,0,0,61759566,3,0.01,183.507,0.0,0.0,0.0,0.0,EURJPY,HYBRID_NEME_SHIE,756637661
55338116,61759527,2026-03-18 13:13:06,1773839586977,1,0,0,61759527,3,0.01,183.506,0.0,0.0,0.0,0.0,EURJPY,CHAM_NEME_LIVE,756637743
55338117,61759552,2026-03-18 13:13:06,1773839586978,1,0,0,61759552,3,0.01,183.506,0.0,0.0,0.0,0.0,EURJPY,CHAM_NEME_LIVE,756637744
55339534,61759506,2026-03-18 13:18:18,1773839898450,1,0,0,61759506,3,0.01,1.15407,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,756644515
55339535,61759504,2026-03-18 13:18:18,1773839898451,1,0,0,61759504,3,0.01,1.15407,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,756644514
55339536,61759498,2026-03-18 13:18:18,1773839898453,1,0,0,61759498,3,0.01,1.15407,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,756644513
55339680,61759510,2026-03-18 13:18:57,1773839937652,1,0,0,61759510,3,0.01,1.15403,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,756645416
55377307,61799089,2026-03-18 14:19:54,1773843594802,0,1,0,61759506,4,0.01,1.15549,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15549],756758403
55377310,61799090,2026-03-18 14:19:54,1773843594809,0,1,0,61759510,4,0.01,1.15545,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15545],756758404
55377313,61799087,2026-03-18 14:19:54,1773843594811,0,1,0,61759498,4,0.01,1.15549,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15549],756758401
55377314,61799088,2026-03-18 14:19:54,1773843594814,0,1,0,61759504,4,0.01,1.15549,0.0,0.0,-1.42,0.0,EURUSD,[sl 1.15549],756758402
55504034,61926410,2026-03-18 17:05:11,1773853511734,0,1,0,61759552,4,0.01,183.787,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.787],757133947
55504035,61926409,2026-03-18 17:05:11,1773853511737,0,1,0,61759527,4,0.01,183.787,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.787],757133946
55504039,61926417,2026-03-18 17:05:12,1773853512169,0,1,0,61759566,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133970
55504040,61926416,2026-03-18 17:05:12,1773853512173,0,1,0,61759539,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133969
55504041,61926414,2026-03-18 17:05:12,1773853512176,0,1,0,61759532,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133967
55504042,61926415,2026-03-18 17:05:12,1773853512178,0,1,0,61759534,4,0.01,183.788,0.0,0.0,-1.76,0.0,EURJPY,[sl 183.788],757133968
55505046,61927424,2026-03-18 17:05:28,1773853528837,1,0,0,61927424,3,0.01,4887.68,0.0,0.0,0.0,0.0,XAUUSD,HYBRID_NEME_SHIE,757138108
55505047,61927350,2026-03-18 17:05:28,1773853528985,0,0,0,61927350,3,0.01,112.787,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757138115
55505048,61927351,2026-03-18 17:05:28,1773853528989,0,0,0,61927351,3,0.01,112.787,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757138117
55505269,61927209,2026-03-18 17:05:45,1773853545401,0,0,0,61927209,3,0.01,112.793,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,757138967
55506642,61927406,2026-03-18 17:07:32,1773853652294,1,0,0,61927406,3,0.01,4887.28,0.0,0.0,0.0,0.0,XAUUSD,HYBRID_NEME_SHIE,757144654
55614833,62039029,2026-03-18 21:19:04,1773868744128,0,1,0,61927406,0,0.01,4885.44,0.0,0.0,1.8399999999999999,0.0,XAUUSD,,757457301
55614840,62039036,2026-03-18 21:19:06,1773868746087,1,1,0,61927209,0,0.01,112.809,0.0,0.0,0.1,0.0,AUDJPY,,757457319
55614889,62039087,2026-03-18 21:19:15,1773868755735,1,1,0,61927351,0,0.01,112.805,0.0,0.0,0.11,0.0,AUDJPY,,757457435
55614938,62039137,2026-03-18 21:19:24,1773868764718,1,1,0,61927350,0,0.01,112.797,0.0,0.0,0.06,0.0,AUDJPY,,757457528
55615099,62039295,2026-03-18 21:20:00,1773868800258,0,1,0,61927424,0,0.01,4884.9,0.0,0.0,2.7800000000000002,0.0,XAUUSD,,757457908
55615115,62039319,2026-03-18 21:20:05,1773868805842,0,0,0,62039319,3,0.01,112.814,0.0,0.0,0.0,0.0,AUDJPY,LHN_NEME_POLIMAT,757458016
55615205,62039386,2026-03-18 21:20:16,1773868816941,0,0,0,62039386,3,0.01,112.816,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,757458193
55615206,62039403,2026-03-18 21:20:16,1773868816943,0,0,0,62039403,3,0.01,112.815,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757458194
55650576,62074911,2026-03-18 22:23:14,1773872594083,1,1,0,62039386,4,0.01,112.566,0.0,0.0,-1.56,0.0,AUDJPY,[sl 112.566],757543187
55650577,62074912,2026-03-18 22:23:14,1773872594084,1,1,0,62039403,4,0.01,112.565,0.0,0.0,-1.56,0.0,AUDJPY,[sl 112.565],757543188
55650578,62074913,2026-03-18 22:23:14,1773872594286,1,1,0,62039319,4,0.01,112.564,0.0,0.0,-1.56,0.0,AUDJPY,[sl 112.564],757543193
55650788,62075083,2026-03-18 22:23:26,1773872606572,0,0,0,62075083,3,0.01,201.689,0.0,0.0,0.0,0.0,CHFJPY,HYBRID_NEME_SHIE,757543790
55651045,62074993,2026-03-18 22:23:43,1773872623695,0,0,0,62074993,3,0.01,112.575,0.0,0.0,0.0,0.0,AUDJPY,HYBRID_NEME_SHIE,757544503
55651150,62074953,2026-03-18 22:23:48,1773872628362,0,0,0,62074953,3,0.01,112.584,0.0,0.0,0.0,0.0,AUDJPY,CHAM2_NEME_KILLE,757544755
55651330,62075053,2026-03-18 22:24:00,1773872640446,1,0,0,62075053,3,0.01,159.763,0.0,0.0,0.0,0.0,USDJPY,HYBRID_NEME_SHIE,757545254
55653941,62074972,2026-03-18 22:30:22,1773873022667,0,0,0,62074972,3,0.01,1.32878,0.0,0.0,0.0,0.0,GBPUSD,HYBRID_NEME_SHIE,757551500
55677471,62101618,2026-03-18 23:17:36,1773875856281,1,1,0,62074953,4,0.01,112.319,0.0,0.0,-1.6600000000000001,0.0,AUDJPY,[sl 112.319],757608501
55678394,62102524,2026-03-18 23:19:52,1773875992387,1,1,0,62074993,4,0.01,112.31,0.0,0.0,-1.6600000000000001,0.0,AUDJPY,[sl 112.310],757610478
55691396,62115563,2026-03-19 00:14:53,1773879293465,1,1,0,62075083,4,0.01,201.312,0.0,-0.7,-2.36,0.0,CHFJPY,[sl 201.312],757648126
55691706,62115857,2026-03-19 00:21:02,1773879662938,1,1,0,62074972,4,0.01,1.32506,0.0,-0.03,-3.7199999999999998,0.0,GBPUSD,[sl 1.32506],757648659
55729881,62155010,2026-03-19 02:43:32,1773888212971,0,1,0,62075053,0,0.01,159.789,0.0,-0.34,-0.16,0.0,USDJPY,,757728358
55729924,62155055,2026-03-19 02:43:48,1773888228093,0,0,0,62155055,3,0.01,1.9787,0.0,0.0,0.0,0.0,EURNZD,CHAM_NEME_LIVE,757728451
55729969,62155102,2026-03-19 02:43:59,1773888239920,0,0,0,62155102,3,0.01,1.97865,0.0,0.0,0.0,0.0,EURNZD,HYBRID_NEME_SHIE,757728525
55729970,62155101,2026-03-19 02:43:59,1773888239928,0,0,0,62155101,3,0.01,1.97865,0.0,0.0,0.0,0.0,EURNZD,HYBRID_NEME_SHIE,757728524
55729971,62155066,2026-03-19 02:44:00,1773888240320,1,0,0,62155066,3,0.01,1.97845,0.0,0.0,0.0,0.0,EURNZD,CHAM2_ALFA_TREND,757728527
55729972,62155080,2026-03-19 02:44:00,1773888240321,1,0,0,62155080,3,0.01,1.97845,0.0,0.0,0.0,0.0,EURNZD,CHAM2_ALFA_TREND,757728528
55736491,62161867,2026-03-19 03:03:45,1773889425497,1,1,0,62155101,0,0.01,1.9775,0.0,0.0,-0.67,0.0,EURNZD,,757742441
55736514,62161889,2026-03-19 03:03:48,1773889428905,0,1,0,62155066,0,0.01,1.97769,0.0,0.0,0.44,0.0,EURNZD,,757742480
55736528,62161904,2026-03-19 03:03:51,1773889431685,1,1,0,62155102,0,0.01,1.97752,0.0,0.0,-0.66,0.0,EURNZD,,757742501
55736543,62161919,2026-03-19 03:03:55,1773889435513,1,1,0,62155055,0,0.01,1.97742,0.0,0.0,-0.74,0.0,EURNZD,,757742557
55736566,62161942,2026-03-19 03:04:02,1773889442914,0,1,0,62155080,0,0.01,1.97763,0.0,0.0,0.48,0.0,EURNZD,,757742603
55738675,62163874,2026-03-19 03:10:52,1773889852977,1,0,0,62163874,3,0.01,1.32679,0.0,0.0,0.0,0.0,GBPUSD,CHAM_NEME_LIVE,757747335
55738750,62163957,2026-03-19 03:10:55,1773889855798,1,0,0,62163957,3,0.01,0.7036,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,757747504
55978065,62409046,2026-03-19 15:00:03,1773932403506,0,1,0,62163874,4,0.01,1.33101,0.0,0.0,-4.22,0.0,GBPUSD,[sl 1.33058],758513926
55983649,62414598,2026-03-19 15:07:04,1773932824807,0,1,0,62163957,0,0.01,0.70371,0.0,0.0,-0.11,0.0,AUDUSD,,758531622
55984824,62415693,2026-03-19 15:09:10,1773932950933,1,0,0,62415693,3,0.01,159.023,0.0,0.0,0.0,0.0,USDJPY,CHAM_ALFA_LIVE,758535401
55984825,62415520,2026-03-19 15:09:11,1773932951701,0,0,0,62415520,3,0.01,1.14796,0.0,0.0,0.0,0.0,EURUSD,CHAM_ALFA_LIVE,758535425
55984917,62415820,2026-03-19 15:09:25,1773932965624,1,0,0,62415820,3,0.01,0.70363,0.0,0.0,0.0,0.0,AUDUSD,CHAM_ALFA_LIVE,758535783
55985332,62416001,2026-03-19 15:09:53,1773932993543,0,0,0,62416001,3,0.01,0.70395,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,758537056
55985780,62415632,2026-03-19 15:10:37,1773933037743,1,0,0,62415632,3,0.01,1.3298,0.0,0.0,0.0,0.0,GBPUSD,HYBRID_NEME_SHIE,758538494
55985785,62415551,2026-03-19 15:10:38,1773933038091,1,0,0,62415551,3,0.01,1.14749,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,758538503
55996041,62426865,2026-03-19 15:26:08,1773933968530,1,1,0,62416001,4,0.01,0.70171,0.0,0.0,-2.24,0.0,AUDUSD,[sl 0.70171],758571752
56028234,62459325,2026-03-19 16:09:34,1773936574092,0,1,0,62415820,5,0.01,0.70026,0.0,0.0,3.37,0.0,AUDUSD,[tp 0.70026],758694351
56035461,62466520,2026-03-19 16:19:17,1773937157095,0,1,0,62415551,4,0.01,1.14975,0.0,0.0,-2.26,0.0,EURUSD,[sl 1.14975],758725182
56052635,62483797,2026-03-19 16:48:14,1773938894768,0,1,0,62415693,5,0.01,158.599,0.0,0.0,2.67,0.0,USDJPY,[tp 158.599],758781798
56052999,62484162,2026-03-19 16:49:00,1773938940306,0,0,0,62484162,3,0.01,211.069,0.0,0.0,0.0,0.0,GBPJPY,HYBRID_NEME_SHIE,758782966
56053331,62483876,2026-03-19 16:49:34,1773938974341,1,0,0,62483876,3,0.01,158.537,0.0,0.0,0.0,0.0,USDJPY,HYBRID_ALFA_GOLD,758784013
56053424,62483909,2026-03-19 16:49:41,1773938981132,0,0,0,62483909,3,0.01,0.70193,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,758784274
56054318,62485473,2026-03-19 16:50:56,1773939056282,0,1,0,62415632,4,0.01,1.3326,0.0,0.0,-2.8,0.0,GBPUSD,[sl 1.33260],758788648
56055150,62484121,2026-03-19 16:52:33,1773939153129,0,0,0,62484121,3,0.01,1.37346,0.0,0.0,0.0,0.0,USDCAD,HYBRID_ALFA_GOLD,758791831
56055167,62484084,2026-03-19 16:52:35,1773939155154,0,0,0,62484084,3,0.01,1.37353,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,758791875
56056573,62487674,2026-03-19 16:54:27,1773939267153,1,1,0,62415520,5,0.01,1.15135,0.0,0.0,3.39,0.0,EURUSD,[tp 1.15135],758796908
56057881,62488972,2026-03-19 16:56:09,1773939369181,1,1,0,62484084,4,0.01,1.37171,0.0,0.0,-1.33,0.0,USDCAD,[sl 1.37171],758801398
56057950,62489036,2026-03-19 16:56:11,1773939371761,1,1,0,62484121,4,0.01,1.37164,0.0,0.0,-1.33,0.0,USDCAD,[sl 1.37164],758801685
56097097,62528706,2026-03-19 18:05:59,1773943559452,1,1,0,62483909,5,0.01,0.7059,0.0,0.0,3.9699999999999998,0.0,AUDUSD,[tp 0.70590],758927514
56097709,62529092,2026-03-19 18:06:53,1773943613612,1,0,0,62529092,3,0.01,0.86168,0.0,0.0,0.0,0.0,EURGBP,HYBRID_NEME_SHIE,758929884
56097722,62529191,2026-03-19 18:06:55,1773943615276,1,0,0,62529191,3,0.01,92.532,0.0,0.0,0.0,0.0,NZDJPY,HYBRID_NEME_SHIE,758929918
56097729,62529137,2026-03-19 18:06:56,1773943616768,1,0,0,62529137,3,0.01,92.531,0.0,0.0,0.0,0.0,NZDJPY,CHAM2_NEME_KILLE,758929942
56097837,62528886,2026-03-19 18:07:13,1773943633073,1,0,0,62528886,3,0.01,0.70579,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,758930327
56098252,62528780,2026-03-19 18:07:46,1773943666418,1,0,0,62528780,3,0.01,1.15318,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,758931558
56099145,62530766,2026-03-19 18:09:16,1773943756519,1,1,0,62484162,5,0.01,211.863,0.0,0.0,5.02,0.0,GBPJPY,[tp 211.863],758934160
56165081,62596907,2026-03-19 19:50:17,1773949817693,0,1,0,62529092,4,0.01,0.86298,0.0,0.0,-1.74,0.0,EURGBP,[sl 0.86298],759108219
56171654,62603735,2026-03-19 20:02:29,1773950549959,0,1,0,62483876,5,0.01,158.02,0.0,0.0,3.27,0.0,USDJPY,[tp 158.020],759125865
56196113,62628393,2026-03-19 20:54:46,1773953686815,0,1,0,62528780,4,0.01,1.15639,0.0,0.0,-3.21,0.0,EURUSD,[sl 1.15639],759191289
56214277,62646948,2026-03-19 21:42:02,1773956522801,0,0,0,62646948,3,0.01,157.903,0.0,0.0,0.0,0.0,USDJPY,LHN_ALFA_S15R15_,759240067
56214282,62646957,2026-03-19 21:42:04,1773956524889,0,0,0,62646957,3,0.01,157.907,0.0,0.0,0.0,0.0,USDJPY,LHN_ALFA_S20R15_,759240078
56215935,62648639,2026-03-19 21:46:12,1773956772556,0,1,0,62528886,0,0.01,0.70561,0.0,0.0,0.18,0.0,AUDUSD,,759243143
56215952,62648657,2026-03-19 21:46:13,1773956773450,0,1,0,62529137,0,0.01,92.335,0.0,0.0,1.24,0.0,NZDJPY,,759243161
56215964,62648670,2026-03-19 21:46:14,1773956774337,0,1,0,62529191,0,0.01,92.335,0.0,0.0,1.25,0.0,NZDJPY,,759243189
56215990,62648695,2026-03-19 21:46:15,1773956775201,1,1,0,62646948,0,0.01,157.876,0.0,0.0,-0.17,0.0,USDJPY,,759243220
56215998,62648702,2026-03-19 21:46:16,1773956776193,1,1,0,62646957,0,0.01,157.879,0.0,0.0,-0.18,0.0,USDJPY,,759243236
56216487,62649110,2026-03-19 21:48:29,1773956909595,1,0,0,62649110,3,0.01,157.873,0.0,0.0,0.0,0.0,USDJPY,HYBRID_NEME_SHIE,759244926
56216543,62649162,2026-03-19 21:48:36,1773956916645,1,0,0,62649162,3,0.01,114.958,0.0,0.0,0.0,0.0,CADJPY,HYBRID_NEME_SHIE,759245041
56217714,62649087,2026-03-19 21:52:05,1773957125668,0,0,0,62649087,3,0.01,1.15597,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,759248500
56354249,62789567,2026-03-20 05:29:12,1773984552386,0,1,0,62649162,4,0.01,115.275,0.0,-0.07,-2.0,0.0,CADJPY,[sl 115.275],759585871
56354251,62789568,2026-03-20 05:29:13,1773984553508,0,0,0,62789568,3,0.01,115.28,0.0,0.0,0.0,0.0,CADJPY,LHN_EXPL_POLIMAT,759585879
56357242,62792588,2026-03-20 05:37:00,1773985020315,0,1,0,62649110,4,0.01,158.331,0.0,-0.11,-2.89,0.0,USDJPY,[sl 158.331],759592915
56357323,62792607,2026-03-20 05:37:10,1773985030822,1,0,0,62792607,3,0.01,158.32,0.0,0.0,0.0,0.0,USDJPY,CHAM_NEME_LIVE,759593153
56357324,62792652,2026-03-20 05:37:10,1773985030824,1,0,0,62792652,3,0.01,158.32,0.0,0.0,0.0,0.0,USDJPY,HYBRID_NEME_SHIE,759593154
56484773,62923577,2026-03-20 12:47:34,1774010854137,0,1,0,62792607,4,0.01,158.744,0.0,0.0,-2.67,0.0,USDJPY,[sl 158.744],760025309
56484774,62923578,2026-03-20 12:47:34,1774010854140,0,1,0,62792652,4,0.01,158.744,0.0,0.0,-2.67,0.0,USDJPY,[sl 158.744],760025314
56491972,62931009,2026-03-20 13:00:34,1774011634643,0,0,0,62931009,3,0.01,0.86304,0.0,0.0,0.0,0.0,EURGBP,CHAM_NEME_LIVE,760053019
56492150,62931170,2026-03-20 13:00:55,1774011655698,0,0,0,62931170,3,0.01,0.86297,0.0,0.0,0.0,0.0,EURGBP,HYBRID_NEME_SHIE,760053911
56513785,62952880,2026-03-20 13:53:00,1774014780445,1,1,0,62931170,5,0.01,0.86408,0.0,0.0,1.48,0.0,EURGBP,[tp 0.86408],760131831
56519231,62930881,2026-03-20 14:02:18,1774015338327,0,0,0,62930881,3,0.01,0.70681,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,760149595
56519232,62930830,2026-03-20 14:02:18,1774015338330,0,0,0,62930830,3,0.01,0.70681,0.0,0.0,0.0,0.0,AUDUSD,CHAM_NEME_LIVE,760149594
56519443,62930965,2026-03-20 14:02:44,1774015364105,0,0,0,62930965,3,0.01,0.58646,0.0,0.0,0.0,0.0,NZDUSD,HYBRID_NEME_SHIE,760150279
56519477,62930926,2026-03-20 14:02:46,1774015366091,0,0,0,62930926,3,0.01,0.58652,0.0,0.0,0.0,0.0,NZDUSD,CHAM_NEME_LIVE,760150418
56521171,62930066,2026-03-20 14:05:43,1774015543693,0,0,0,62930066,3,0.01,1.33853,0.0,0.0,0.0,0.0,GBPUSD,CHAM_NEME_LIVE,760157031
56521256,62930711,2026-03-20 14:05:57,1774015557192,0,0,0,62930711,3,0.01,1.33856,0.0,0.0,0.0,0.0,GBPUSD,HYBRID_NEME_SHIE,760157245
56525012,62964326,2026-03-20 14:17:00,1774016220778,1,1,0,62931009,5,0.01,0.86415,0.0,0.0,1.49,0.0,EURGBP,[tp 0.86415],760169686
56534803,62974241,2026-03-20 14:44:49,1774017889095,1,1,0,62930965,0,0.01,0.58747,0.0,0.0,1.01,0.0,NZDUSD,,760198261
56534807,62974245,2026-03-20 14:44:50,1774017890113,1,1,0,62930926,0,0.01,0.58747,0.0,0.0,0.95,0.0,NZDUSD,,760198272
56534809,62974247,2026-03-20 14:44:51,1774017891114,1,1,0,62930711,0,0.01,1.33993,0.0,0.0,1.37,0.0,GBPUSD,,760198280
56534821,62974258,2026-03-20 14:44:52,1774017892887,1,1,0,62930066,0,0.01,1.33991,0.0,0.0,1.38,0.0,GBPUSD,,760198296
56534822,62974259,2026-03-20 14:44:53,1774017893636,1,1,0,62649087,0,0.01,1.15783,0.0,-0.09,1.8599999999999999,0.0,EURUSD,,760198301
56534823,62974260,2026-03-20 14:44:55,1774017895346,1,1,0,62930881,0,0.01,0.70816,0.0,0.0,1.35,0.0,AUDUSD,,760198304
56534860,62974362,2026-03-20 14:45:05,1774017905037,1,1,0,62930830,0,0.01,0.70814,0.0,0.0,1.33,0.0,AUDUSD,,760198449
56534869,62974369,2026-03-20 14:45:05,1774017905704,1,1,0,62789568,0,0.01,115.637,0.0,0.0,2.25,0.0,CADJPY,,760198470
56535509,62974405,2026-03-20 14:47:56,1774018076374,1,0,0,62974405,3,0.01,0.7079,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,760200757
56539310,62978791,2026-03-20 14:59:16,1774018756877,1,0,0,62978791,3,0.01,183.496,0.0,0.0,0.0,0.0,EURJPY,CHAM_ALFA_LIVE,760212440
56539311,62978763,2026-03-20 14:59:16,1774018756926,0,0,0,62978763,3,0.01,1.97094,0.0,0.0,0.0,0.0,EURNZD,LHN_ALFA_S15R18_,760212442
56539394,62978827,2026-03-20 14:59:37,1774018777621,0,0,0,62978827,3,0.01,0.86388,0.0,0.0,0.0,0.0,EURGBP,HYBRID_NEME_SHIE,760212634
56564813,62978812,2026-03-20 16:06:02,1774022762690,0,0,0,62978812,3,0.01,0.78713,0.0,0.0,0.0,0.0,USDCHF,HYBRID_NEME_SHIE,760293511
56589063,63030038,2026-03-20 16:51:44,1774025504155,0,1,0,62974405,5,0.01,0.70481,0.0,0.0,3.09,0.0,AUDUSD,[tp 0.70481],760372141
56599469,63040707,2026-03-20 17:02:20,1774026140955,1,1,0,62978812,5,0.01,0.7892,0.0,0.0,2.62,0.0,USDCHF,[tp 0.78920],760405517
56611416,63052768,2026-03-20 17:16:13,1774026973125,1,1,0,62978827,5,0.01,0.86594,0.0,0.0,2.74,0.0,EURGBP,[tp 0.86594],760440798
56611556,63052810,2026-03-20 17:16:25,1774026985928,1,0,0,63052810,3,0.01,0.86593,0.0,0.0,0.0,0.0,EURGBP,HYBRID_NEME_SHIE,760441266
