time,symbol,deal_type,volume,price,profit,comment
1773137522,BTCUSD,1,0.05,70246.55,0.0,LHN_NEME_A25R25_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A32R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A25R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A25R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A28R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A32R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A25R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A20R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A28R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A28R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A32R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A15R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A20R20_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A32R20_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A32R30_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A20R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A20R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A15R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A28R30_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A20R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A28R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A15R30_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A28R20_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A15R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A25R30_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A25R20_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A32R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_ALFA_A25R15_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A15R20_
1773137837,BTCUSD,0,0.05,70350.5,0.0,LHN_EXPL_A20R30_
1773138115,EURAUD,0,0.05,1.63785,23.06,[tp 1.63786]
1773138115,EURAUD,0,0.05,1.63785,23.06,[tp 1.63786]
1773138115,EURAUD,0,0.05,1.63785,23.06,[tp 1.63786]
1773138115,EURAUD,0,0.05,1.63785,23.06,[tp 1.63784]
1773138115,EURAUD,0,0.05,1.63785,23.06,[tp 1.63784]
1773138257,ETHUSD,1,0.05,2052.5,0.0,LHN_ALFA_A20R15_
1773138257,ETHUSD,1,0.05,2052.5,0.0,LHN_ALFA_A28R15_
1773138257,ETHUSD,1,0.05,2052.5,0.0,LHN_ALFA_A15R15_
1773138257,ETHUSD,1,0.05,2052.5,0.0,LHN_ALFA_A28R15_
1773138257,ETHUSD,1,0.05,2052.5,0.0,LHN_ALFA_A15R15_
1773138259,ETHUSD,1,0.05,2052.42,0.0,LHN_ALFA_A15R15_
1773138260,ETHUSD,1,0.05,2052.42,0.0,LHN_ALFA_A20R15_
1773138260,ETHUSD,1,0.05,2052.29,0.0,LHN_ALFA_A25R15_
1773138260,ETHUSD,1,0.05,2052.29,0.0,LHN_ALFA_A25R15_
1773138352,AUDJPY,0,0.05,111.956,-8.58,[sl 111.956]
1773138352,AUDJPY,0,0.05,111.958,-8.51,[sl 111.958]
1773138356,AUDJPY,0,0.05,111.968,-8.55,[sl 111.968]
1773138356,AUDJPY,0,0.05,111.968,-8.55,[sl 111.968]
1773138356,AUDJPY,0,0.05,111.968,-8.55,[sl 111.968]
1773138356,AUDJPY,0,0.05,111.968,-8.55,[sl 111.968]
1773138455,CADJPY,1,0.05,115.974,0.0,LHN_ALFA_A15R15_
1773138455,CADJPY,1,0.05,115.974,0.0,LHN_ALFA_A20R15_
1773138458,CADJPY,1,0.05,115.973,0.0,LHN_ALFA_A20R15_
1773138460,CADJPY,1,0.05,115.968,0.0,LHN_ALFA_A15R15_
1773138460,CADJPY,1,0.05,115.968,0.0,LHN_ALFA_A15R15_
1773138460,CADJPY,1,0.05,115.968,0.0,LHN_ALFA_A25R15_
1773139513,NZDUSD,0,0.05,0.59409,0.0,LHN_ALFA_A15R15_
1773139519,NZDUSD,0,0.05,0.59413,0.0,LHN_ALFA_A20R15_
1773139519,NZDUSD,0,0.05,0.59413,0.0,LHN_ALFA_A25R15_
1773139519,NZDUSD,0,0.05,0.59413,0.0,LHN_ALFA_A15R15_
1773139519,NZDUSD,0,0.05,0.59413,0.0,LHN_ALFA_A20R15_
1773140464,GBPUSD,0,0.05,1.34812,-22.35,[sl 1.34812]
1773140464,GBPUSD,0,0.05,1.34812,-22.35,[sl 1.34812]
1773140464,GBPUSD,0,0.05,1.34812,-22.35,[sl 1.34812]
1773140478,GBPUSD,0,0.05,1.34815,-22.2,[sl 1.34814]
1773140478,GBPUSD,0,0.05,1.34815,-22.2,[sl 1.34814]
1773140478,GBPUSD,0,0.05,1.34815,-22.2,[sl 1.34814]
1773140478,GBPUSD,0,0.05,1.34815,-22.2,[sl 1.34814]
1773140478,GBPUSD,0,0.05,1.34815,-22.5,[sl 1.34813]
1773140478,GBPUSD,0,0.05,1.34815,-22.2,[sl 1.34814]
1773140478,GBPUSD,0,0.05,1.34815,-22.2,[sl 1.34814]
1773140478,GBPUSD,0,0.05,1.34815,-22.5,[sl 1.34813]
1773140478,GBPUSD,0,0.05,1.34815,-22.5,[sl 1.34813]
1773140478,GBPUSD,0,0.05,1.34815,-22.5,[sl 1.34813]
1773140478,GBPUSD,0,0.05,1.34816,-22.25,[sl 1.34816]
1773140479,GBPUSD,0,0.05,1.34817,-22.15,[sl 1.34817]
1773140481,GBPUSD,0,0.05,1.34823,-22.45,[sl 1.34819]
1773140481,GBPUSD,0,0.05,1.34823,-22.45,[sl 1.34821]
1773140481,GBPUSD,0,0.05,1.34823,-22.45,[sl 1.34821]
1773140872,SOLUSD,0,0.05,87.03,0.0,LHN_ALFA_A15R15_
1773140872,SOLUSD,0,0.05,87.04,0.0,LHN_ALFA_A20R15_
1773140872,SOLUSD,0,0.05,87.06,0.0,LHN_ALFA_A28R15_
1773140872,SOLUSD,0,0.05,87.06,0.0,LHN_ALFA_A25R15_
1773140872,SOLUSD,0,0.05,87.06,0.0,LHN_ALFA_A25R15_
1773140873,SOLUSD,0,0.05,87.07,0.0,LHN_EXPL_A15R20_
1773140873,SOLUSD,0,0.05,87.07,0.0,LHN_ALFA_A28R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A20R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A25R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A28R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A20R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A20R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A15R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A25R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A28R15_
1773140873,SOLUSD,0,0.05,87.09,0.0,LHN_ALFA_A15R15_
1773140876,SOLUSD,0,0.05,87.13,0.0,LHN_ALFA_A15R15_
1773140883,SOLUSD,0,2.65,87.16,0.0,LHN_BETA_SNIPER
1773140931,BTCUSD,1,0.05,70871.37,115.07,[tp 70860.45]
1773140931,BTCUSD,1,0.05,70871.37,115.07,[tp 70859.90]
1773140931,BTCUSD,1,0.05,70871.37,114.86,[tp 70861.76]
1773142476,ETHUSD,1,0.05,2066.41,26.6,[tp 2065.70]
1773142476,ETHUSD,1,0.05,2066.12,26.09,[tp 2066.11]
1773142476,ETHUSD,1,0.05,2066.12,26.09,[tp 2065.95]
1773142476,ETHUSD,1,0.05,2066.12,26.09,[tp 2065.95]
1773143193,AUDJPY,1,0.05,112.024,20.69,[tp 112.024]
1773143194,AUDJPY,1,0.05,112.024,20.72,[tp 112.025]
1773143202,AUDJPY,1,0.05,112.026,20.72,[tp 112.026]
1773143657,EURGBP,0,0.05,0.86569,-5.85,[sl 0.86569]
1773143657,EURGBP,0,0.05,0.86569,-5.85,[sl 0.86569]
1773143657,EURGBP,0,0.05,0.86569,-5.85,[sl 0.86569]
1773143657,EURGBP,0,0.05,0.86569,-5.85,[sl 0.86569]
1773143657,EURGBP,0,0.05,0.86569,-5.85,[sl 0.86569]
1773143660,EURGBP,0,0.05,0.8657,-5.79,[sl 0.86570]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773143660,EURGBP,0,0.05,0.86571,-5.79,[sl 0.86571]
1773146330,NZDJPY,1,0.05,93.557,10.09,[tp 93.554]
1773147464,GBPAUD,0,0.05,1.89196,35.68,[tp 1.89197]
1773149799,EURNZD,1,0.05,1.96019,-10.09,[sl 1.96023]
1773149799,EURNZD,1,0.05,1.96019,-10.09,[sl 1.96023]
1773149799,EURNZD,1,0.05,1.96019,-9.97,[sl 1.96019]
1773149800,EURNZD,1,0.05,1.96019,-10.03,[sl 1.96019]
1773149810,CADJPY,0,0.05,116.249,-8.9,[sl 116.247]
1773149811,CADJPY,0,0.05,116.249,-8.9,[sl 116.248]
1773149811,CADJPY,0,0.05,116.249,-8.74,[sl 116.249]
1773149811,CADJPY,0,0.05,116.249,-8.9,[sl 116.248]
1773149900,CADJPY,0,0.05,116.252,-8.8,[sl 116.251]
1773149900,CADJPY,0,0.05,116.252,-8.8,[sl 116.250]
1773150085,EURNZD,1,0.05,1.96018,-10.0,[sl 1.96018]
1773150085,EURNZD,1,0.05,1.96018,-10.06,[sl 1.96018]
1773152700,USDCAD,1,1.73,1.35623,-426.05,[sl 1.35625]
1773154024,USDCAD,0,0.05,1.35596,10.66,[tp 1.35596]
1773154054,USDCAD,0,0.05,1.35591,10.62,[tp 1.35591]
1773154054,USDCAD,0,0.05,1.35591,10.62,[tp 1.35592]
1773154054,USDCAD,0,0.05,1.35591,10.62,[tp 1.35592]
1773154337,NZDJPY,1,0.05,93.764,16.64,[tp 93.763]
1773157329,USDCAD,0,0.05,1.35488,14.39,[tp 1.35492]
1773157331,EURNZD,0,0.05,1.9583,14.93,[tp 1.95830]
1773157335,EURNZD,0,0.05,1.95828,14.93,[tp 1.95829]
1773157335,EURNZD,0,0.05,1.95828,14.96,[tp 1.95829]
1773157344,EURNZD,0,0.05,1.95826,14.99,[tp 1.95827]
1773157344,EURNZD,0,0.05,1.95826,14.9,[tp 1.95827]
1773157344,EURNZD,0,0.05,1.95826,14.9,[tp 1.95827]
1773157344,EURNZD,0,0.05,1.95826,14.9,[tp 1.95827]
1773157344,EURNZD,0,0.05,1.95826,14.9,[tp 1.95827]
1773157364,USDCAD,0,0.05,1.35464,17.75,[tp 1.35464]
1773157367,USDCAD,0,0.05,1.35463,17.79,[tp 1.35463]
1773157367,USDCAD,0,0.05,1.35463,17.79,[tp 1.35463]
1773157390,EURNZD,0,0.05,1.9582,15.08,[tp 1.95824]
1773157390,EURNZD,0,0.05,1.9582,15.08,[tp 1.95824]
1773162072,SOLUSD,1,2.65,85.66,-397.5,[sl 85.67]
1773162073,SOLUSD,1,0.05,85.65,-7.4,[sl 85.65]
1773162074,SOLUSD,1,0.05,85.61,-7.4,[sl 85.61]
1773162074,SOLUSD,1,0.05,85.61,-7.4,[sl 85.61]
1773162074,SOLUSD,1,0.05,85.61,-7.4,[sl 85.61]
1773162074,SOLUSD,1,0.05,85.61,-7.4,[sl 85.61]
1773162074,SOLUSD,1,0.05,85.61,-7.4,[sl 85.61]
1773162074,SOLUSD,1,0.05,85.61,-7.4,[sl 85.61]
1773162074,SOLUSD,1,0.05,85.6,-7.45,[sl 85.60]
1773162074,SOLUSD,1,0.05,85.6,-7.45,[sl 85.59]
1773162074,SOLUSD,1,0.05,85.6,-7.45,[sl 85.60]
1773162080,SOLUSD,1,0.05,85.57,-7.5,[sl 85.57]
1773162080,SOLUSD,1,0.05,85.57,-7.5,[sl 85.57]
1773162080,SOLUSD,1,0.05,85.54,-7.6,[sl 85.56]
1773162080,SOLUSD,1,0.05,85.54,-7.45,[sl 85.55]
1773162080,SOLUSD,1,0.05,85.54,-7.6,[sl 85.56]
1773162080,SOLUSD,1,0.05,85.54,-7.6,[sl 85.56]
1773162080,SOLUSD,1,0.05,85.54,-7.5,[sl 85.55]
1773162932,BTCUSD,1,0.39,69297.72,-405.9,[sl 69339.59]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.55,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69297.72,-52.64,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773162932,BTCUSD,1,0.05,69312.5,-51.9,[sl 69334.09]
1773164235,EURAUD,0,0.05,1.63358,38.52,[tp 1.63358]
1773164235,EURAUD,0,0.05,1.63358,38.52,[tp 1.63358]
1773164235,EURAUD,0,0.05,1.63358,38.52,[tp 1.63358]
1773164235,EURAUD,0,0.05,1.63358,38.52,[tp 1.63358]
1773164235,EURAUD,0,0.05,1.63358,38.52,[tp 1.63358]
1773164578,EURNZD,0,0.05,1.95817,14.81,[tp 1.95817]
1773164578,EURNZD,0,0.05,1.95817,14.81,[tp 1.95817]
1773164722,NZDJPY,0,0.05,93.83,-6.85,[sl 93.831]
1773164722,NZDJPY,0,0.05,93.83,-6.85,[sl 93.831]
1773164787,EURNZD,0,0.05,1.95658,20.06,[tp 1.95661]
1773164787,EURNZD,0,0.05,1.95658,20.15,[tp 1.95663]
1773164787,EURNZD,0,0.05,1.95658,20.06,[tp 1.95661]
1773165367,BTCUSD,0,0.05,71285.17,-51.93,[sl 71273.72]
1773165367,BTCUSD,0,0.05,71285.17,-50.98,[sl 71278.56]
1773165367,BTCUSD,0,0.05,71285.17,-51.22,[sl 71279.84]
1773165367,BTCUSD,0,0.05,71285.17,-50.98,[sl 71279.86]
1773165367,BTCUSD,0,0.05,71285.17,-51.93,[sl 71273.74]
1773165367,BTCUSD,0,0.05,71285.17,-51.22,[sl 71278.45]
1773165367,BTCUSD,0,0.05,71285.17,-50.91,[sl 71279.64]
1773170473,ETHUSD,0,0.05,2087.76,-17.67,[sl 2087.20]
1773170473,ETHUSD,0,0.05,2087.76,-17.74,[sl 2087.12]
1773170473,ETHUSD,0,0.05,2087.76,-17.74,[sl 2087.11]
1773170473,ETHUSD,0,0.05,2087.76,-17.63,[sl 2087.26]
1773170473,ETHUSD,0,0.05,2087.76,-17.63,[sl 2087.26]
1773170473,ETHUSD,0,0.05,2087.76,-17.63,[sl 2087.26]
1773170473,ETHUSD,0,0.05,2087.76,-17.67,[sl 2087.21]
1773170473,ETHUSD,0,0.05,2087.51,-17.51,[sl 2087.26]
1773170473,ETHUSD,0,0.05,2087.51,-17.51,[sl 2087.26]
